"Location Properties"
"Location Name = PNNL TANK"
"Location ID = 7582ecd6-5f37-414a-9151-e2a0240a02a7"
"Latitude = 48.07961068916916 °"
"Longitude = -123.04619712913058 °"
""
"Report Properties"
"Start Time = 2024-07-08 11:19:51"
"Duration = 14.01:00:01"
"Readings = 338"
"Time Offset = -07:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 669249"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = PNNL_TANK_7_08"
"Log Type = Linear"
"Log File Number = 13"
"Log ID = 5864dc6a-e557-46c5-9a75-e92ca77a2384"
"Interval = 01:00:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (661921)","Specific Conductivity (µS/cm) (661921)","Salinity (PSU) (661921)","Resistivity (Ω⋅cm) (661921)","Density (g/cm³) (661921)","Total Dissolved Solids (ppt) (661921)","pH (pH) (1111222)","pH mV (mV) (1111222)","ORP (mV) (1111222)","RDO Concentration (mg/L) (662696)","RDO Saturation (%Sat) (662696)","Oxygen Partial Pressure (Torr) (662696)","Temperature (°C) (669249)","External Voltage (V) (669249)","Battery Capacity (%) (669249)","Barometric Pressure (mm Hg) (669249)","Pressure (psi) (661661)","Depth (ft) (661661)"
"2024-07-10 20:19:51","81.24345","86.984886","0.040480778","12308.686","0.99790627","0.056540176","8.728199","-105.199814","220.963","6.870453","99.10466","147.65752","21.544239","0","96","763.14526","15.104474","34.643555"
"2024-07-10 21:19:51","72.89352","78.04769","0.036140103","13718.642","0.99790347","0.050731","8.708881","-104.09832","218.36424","6.8664227","99.04349","147.5668","21.542473","0","96","763.14526","15.111923","34.658688"
"2024-07-10 22:19:51","89.3163","95.63922","0.044680957","11196.165","0.99791074","0.062165495","8.706897","-103.98388","224.15782","6.8692174","99.0771","147.6178","21.538628","0","96","763.14526","15.116337","34.663"
"2024-07-10 23:19:51","85.308105","91.3612","0.042605072","11722.216","0.99791086","0.05938478","8.688282","-102.92053","223.7525","6.8686438","99.05584","147.58783","21.531176","0","96","763.14526","15.118748","34.67469"
"2024-07-11 00:19:51","81.33485","87.1282","0.040550377","12294.854","0.997912","0.05663333","8.692794","-103.173256","225.3976","6.8734193","99.103065","147.66115","21.51873","0","96","763.14526","15.12259","34.677147"
"2024-07-11 01:19:51","76.89887","82.40174","0.038255297","13004.092","0.9979136","0.053561132","8.690125","-103.0159","226.80904","6.879005","99.15709","147.74515","21.503613","0","96","763.14526","15.128044","34.68943"
"2024-07-11 02:19:51","86.013985","92.20002","0.043012194","11626.017","0.9979208","0.059930015","8.691314","-103.07789","229.74635","6.8811965","99.16016","147.75354","21.487244","0","96","763.14526","15.127504","34.688152"
"2024-07-11 03:19:51","77.38728","82.988846","0.038540486","12922.02","0.9979221","0.05394275","8.699562","-103.54042","228.52565","6.882394","99.1406","147.72935","21.466085","0","96","763.14526","15.13","34.69932"
"2024-07-11 04:19:51","84.327","90.476234","0.042175647","11858.598","0.99793035","0.058809552","8.69737","-103.406906","229.6176","6.890419","99.21343","147.84358","21.441616","0","96","763.14526","15.133856","34.702724"
"2024-07-11 05:19:51","80.2274","86.124535","0.0400632","12464.569","0.9979346","0.055980947","8.683721","-102.620125","228.98817","6.8919954","99.18986","147.81464","21.41507","0","96","763.14526","15.141387","34.719555"
"2024-07-11 06:19:51","86.2683","92.662315","0.0432366","11591.743","0.99794316","0.060230505","8.688746","-102.89669","231.9684","6.8981233","99.22933","147.87994","21.387257","0","96","763.14526","15.148465","34.735565"
"2024-07-11 07:19:51","82.72826","88.90948","0.041415226","12087.769","0.99794775","0.05779116","8.690755","-103.001595","230.68095","6.903393","99.25766","147.92844","21.360071","0","96","763.14526","15.153981","34.74806"
"2024-07-11 08:19:51","86.64298","93.15885","0.04347757","11541.615","0.9979542","0.060553256","8.689718","-102.93484","233.14143","6.909599","99.30836","148.00912","21.338028","0","96","763.14526","15.1596775","34.76673"
"2024-07-11 09:19:51","81.44493","87.587234","0.040773373","12278.235","0.99795425","0.056931704","8.69857","-103.43552","216.82405","6.9094687","99.28963","147.98347","21.328386","0","96","763.14526","15.161372","34.764786"
"2024-07-11 10:19:51","87.499504","94.099014","0.043933764","11428.636","0.99795675","0.06116436","8.608974","-98.33336","176.67436","6.908828","99.27988","147.96902","21.32808","0","96","763.14526","15.159777","34.7609"
"2024-07-11 11:19:51","77.778534","83.646065","0.038859773","12857.018","0.997953","0.054369945","8.600437","-97.846985","166.98027","6.9106035","99.30415","148.00537","21.327374","0","96","763.14526","15.156541","34.753487"
"2024-07-11 12:19:51","82.98959","89.2479","0.041579504","12049.703","0.9979548","0.058011137","8.682575","-102.52476","196.00058","6.9102173","99.30079","148.00003","21.328651","0","96","763.14526","15.152834","34.751198"
"2024-07-11 13:19:51","81.15715","87.2572","0.040613156","12321.773","0.9979516","0.05671718","8.634276","-99.778175","221.88808","6.90566","99.25482","147.92894","21.33985","0","96","763.14526","15.154841","34.750305"
"2024-07-11 14:19:51","83.99011","90.27332","0.04207721","11906.163","0.9979492","0.058677662","8.597256","-97.67532","176.73636","6.9034142","99.25069","147.919","21.355913","0","96","763.14526","15.148311","34.74101"
"2024-07-11 15:19:51","83.56581","89.78525","0.041840307","11966.616","0.99794513","0.058360413","8.678451","-102.30541","212.1892","6.89559","99.16865","147.79272","21.373293","0","96","763.14526","15.139589","34.71544"
"2024-07-11 16:19:51","83.27297","89.43377","0.041669704","12008.698","0.9979406","0.058131948","8.706708","-103.92189","227.00453","6.8904886","99.13037","147.73102","21.393366","0","96","763.14526","15.132118","34.69881"
"2024-07-11 17:19:51","80.65111","86.583084","0.04028583","12399.086","0.99793524","0.056279007","8.672013","-101.95255","225.05428","6.8919034","99.18477","147.80753","21.412987","0","96","763.14526","15.128817","34.69116"
"2024-07-11 18:19:51","79.60824","85.431786","0.039726824","12561.514","0.99793077","0.05553066","8.679186","-102.3674","222.60332","6.8820896","99.07512","147.63992","21.431099","0","96","763.14526","15.125179","34.688778"
"2024-07-11 19:19:51","76.59311","82.16974","0.038142685","13056.005","0.9979261","0.05341033","8.673567","-102.05269","228.02019","6.874958","98.999855","147.52411","21.446741","0","96","763.14526","15.125109","34.682888"
"2024-07-11 20:19:51","83.87082","89.95271","0.041921537","11923.098","0.997926","0.058469266","8.673234","-102.03838","231.42004","6.8771734","99.05495","147.60312","21.460098","0","96","763.14526","15.120639","34.67275"
"2024-07-11 21:19:51","80.23187","86.036224","0.04002028","12463.875","0.9979229","0.055923544","8.662055","-101.40419","228.57332","6.8766327","99.06062","147.60977","21.467852","0","96","763.14526","15.122789","34.684917"
"2024-07-11 22:19:51","88.36768","94.7637","0.04425622","11316.3545","0.99792653","0.06159641","8.6939535","-103.22094","234.86281","6.87751","99.07055","147.62492","21.46626","0","96","763.14526","15.121444","34.674564"
"2024-07-11 23:19:51","82.06648","88.02392","0.040985286","12185.242","0.9979262","0.05721555","8.659445","-101.2516","230.12782","6.8809023","99.1025","147.6748","21.456558","0","96","763.14526","15.123911","34.68616"
"2024-07-12 00:19:51","84.94443","91.136826","0.04249625","11772.402","0.99793035","0.059238937","8.696945","-103.383064","232.69797","6.8807063","99.07527","147.6375","21.442608","0","96","763.14526","15.123373","34.684708"
"2024-07-12 01:19:51","78.559685","84.318695","0.039186344","12729.176","0.99793196","0.05480715","8.650936","-100.75569","234.4718","6.8845954","99.099","147.67715","21.424055","0","96","763.14526","15.122169","34.676266"
"2024-07-12 02:19:51","81.90582","87.94378","0.040946424","12209.145","0.9979374","0.05716346","8.666618","-101.64261","220.12376","6.8847466","99.06857","147.63612","21.405392","0","96","763.14526","15.1203985","34.67841"
"2024-07-12 03:19:51","75.0421","80.613205","0.037386693","13325.854","0.99793994","0.052398585","8.590911","-97.322464","236.15027","6.8952804","99.1788","147.80592","21.38172","0","96","763.14526","15.124907","34.682274"
"2024-07-12 04:19:51","91.577484","98.4268","0.04603337","10919.715","0.99795204","0.06397742","8.659043","-101.19438","237.20409","6.895093","99.13253","147.7428","21.356653","0","96","763.14526","15.123589","34.67926"
"2024-07-12 05:19:51","83.87302","90.19355","0.042038493","11922.786","0.99795467","0.058625806","8.592963","-97.4226","237.18024","6.8998523","99.15608","147.78381","21.331026","0","96","763.14526","15.130878","34.701824"
"2024-07-12 06:19:51","88.39167","95.10352","0.044421148","11313.283","0.9979622","0.061817292","8.638084","-99.983215","233.39415","6.9063597","99.20412","147.86145","21.305017","0","96","763.14526","15.130041","34.693707"
"2024-07-12 07:19:51","79.373436","85.443665","0.03973268","12598.674","0.99796396","0.055538382","8.656488","-101.02272","230.50452","6.9082265","99.18783","147.84288","21.28044","0","96","763.14526","15.131461","34.703426"
"2024-07-12 08:19:51","85.92833","92.53807","0.043176327","11637.605","0.997971","0.060149744","8.679559","-102.329254","239.15434","6.915005","99.25009","147.94028","21.260355","0","96","763.14526","15.134918","34.71076"
"2024-07-12 09:19:51","79.70975","85.871796","0.039940562","12545.518","0.99797237","0.05581667","8.506783","-92.487335","132.70044","6.9118366","99.174164","147.83112","21.243","0","96","763.14526","15.13352","34.701633"
"2024-07-12 10:19:51","84.29565","90.8238","0.042344395","11863.009","0.9979756","0.059035473","8.644271","-100.31223","175.14848","6.915361","99.21387","147.89172","21.236801","0","96","763.14526","15.133774","34.708714"
"2024-07-12 11:19:51","77.950516","83.98093","0.039022416","12828.651","0.99797225","0.054587603","8.647181","-100.479126","213.34315","6.9110646","99.158646","147.80856","21.240475","0","95","763.14526","15.129929","34.69397"
"2024-07-12 12:19:51","87.08858","93.81449","0.0437957","11482.5625","0.9979746","0.06097942","8.651333","-100.717545","223.1803","6.912935","99.195946","147.86281","21.246399","0","95","763.14526","15.124717","34.681953"
"2024-07-12 13:19:51","80.94294","87.170746","0.040571198","12354.382","0.9979692","0.056660987","8.651003","-100.70324","228.91664","6.912731","99.21591","147.88956","21.25949","0","95","763.14526","15.116355","34.669315"
"2024-07-12 14:19:51","88.600494","95.376175","0.044553436","11286.619","0.9979677","0.061994515","8.654897","-100.93212","235.43025","6.905719","99.15202","147.78944","21.280542","0","95","763.14526","15.108435","34.645275"
"2024-07-12 15:19:51","80.76588","86.89994","0.040439717","12381.467","0.9979593","0.05648496","8.653078","-100.836754","233.13666","6.9026003","99.148796","147.77914","21.304314","0","95","763.14526","15.105869","34.63939"
"2024-07-12 16:19:51","89.68206","96.4331","0.04506621","11150.502","0.99795616","0.06268151","8.667633","-101.67599","231.70137","6.890977","99.03485","147.60228","21.334688","0","95","763.14526","15.100371","34.633106"
"2024-07-12 17:19:51","80.436844","86.44761","0.04022009","12432.114","0.9979469","0.05619095","8.640019","-100.11196","235.54945","6.8877835","99.03245","147.5929","21.359648","0","95","763.14526","15.089771","34.608788"
"2024-07-12 18:19:51","88.9432","95.54912","0.044637334","11243.131","0.9979458","0.06210693","8.670538","-101.857185","235.03447","6.8871403","99.05928","147.62813","21.380293","0","95","763.14526","15.084876","34.5982"
"2024-07-12 19:19:51","80.1498","86.074585","0.040038954","12476.637","0.9979387","0.05594848","8.63235","-99.68758","235.05354","6.8831577","99.029686","147.58032","21.396173","0","95","763.14526","15.08266","34.59324"
"2024-07-12 20:19:51","87.09807","93.500374","0.043643255","11481.311","0.9979373","0.060775246","8.645549","-100.44575","236.50789","6.882393","99.05149","147.60844","21.414997","0","95","763.14526","15.078591","34.578033"
"2024-07-12 21:19:51","81.99502","87.99706","0.04097227","12195.863","0.99793226","0.057198092","8.635922","-99.90215","233.75179","6.8768306","98.99582","147.52226","21.428936","0","95","763.14526","15.076295","34.57887"
"2024-07-12 22:19:51","93.079346","99.873825","0.04673525","10743.522","0.9979346","0.06491799","8.644824","-100.41237","240.92342","6.885749","99.14022","147.73528","21.438187","0","95","763.14526","15.078552","34.57992"
"2024-07-12 23:19:51","77.809204","83.48703","0.038782462","12851.95","0.9979282","0.05426657","8.627155","-99.40624","236.10258","6.88751","99.16777","147.77605","21.439346","0","95","763.14526","15.084543","34.59143"
"2024-07-13 00:19:51","85.30641","91.53042","0.042687275","11722.448","0.99793106","0.05949477","8.650171","-100.717545","240.57532","6.890263","99.20797","147.83586","21.439827","0","95","763.14526","15.086674","34.60363"
"2024-07-13 01:19:51","82.76171","88.81469","0.04136917","12082.882","0.99793196","0.05772955","8.638249","-100.03567","238.4963","6.887267","99.151054","147.75293","21.431786","0","95","763.14526","15.080134","34.58781"
"2024-07-13 02:19:51","83.38338","89.49877","0.041701227","11992.798","0.9979342","0.0581742","8.652033","-100.81768","243.57939","6.8858294","99.11413","147.70004","21.422548","0","95","763.14526","15.081462","34.586517"
"2024-07-13 03:19:51","79.38063","85.22244","0.0396252","12597.531","0.9979351","0.055394586","8.633099","-99.73526","239.779","6.8924193","99.18899","147.81425","21.411108","0","95","763.14526","15.084238","34.596764"
"2024-07-13 04:19:51","81.98195","88.0438","0.040994987","12197.807","0.9979397","0.057228472","8.646587","-100.4982","238.7967","6.8948874","99.19686","147.8297","21.395266","0","95","763.14526","15.08663","34.596394"
"2024-07-13 05:19:51","80.63124","86.625206","0.040306307","12402.141","0.9979431","0.056306385","8.6405","-100.14534","239.67886","6.8968806","99.194214","147.82993","21.377266","0","95","763.14526","15.085461","34.593575"
"2024-07-13 06:19:51","85.39193","91.773705","0.042805385","11710.709","0.99794906","0.059652906","8.650906","-100.73185","240.08418","6.9004726","99.21434","147.86409","21.359257","0","95","763.14526","15.086677","34.602547"
"2024-07-13 07:19:51","80.87213","86.939384","0.04045885","12365.199","0.9979501","0.0565106","8.648221","-100.57449","240.18431","6.8988576","99.168396","147.79863","21.346224","0","95","763.14526","15.090916","34.612175"
