FrameSync,DateTime (UTC-07:00),Temperature (Celsius),Conductivity (uS/cm),Pressure (Decibar),Oxygen (mg/L),pH (pH),Chlorophyll (ug/l),Turbidity (NTU),Chlorophyll StdDev (ug/l),Turbidity StdDev (NTU),Salinity (psu),Sound Velocity (m/sec),Spec Conductivity (uS/cm),Oxygen Sat (%),Date,Time (UTC-07:00),Sample Number,Event Flags
HCEP03730715,07/01/2024 20:00:00,  20.3093,  44006.2,    0.813,  6.779,8.04,10.209,1649.723,0.06,3.91,  31.5841, 1518.535,  48562.0,    90.34, 01 Jul 2024, 20:00:00, 391, 0
HCEP03730715,07/01/2024 21:00:00,  20.3169,  44015.1,    0.813,  6.773,8.04,10.121,1648.962,0.07,3.87,  31.5856, 1518.557,  48563.7,    90.28, 01 Jul 2024, 21:00:00, 392, 0
HCEP03730715,07/01/2024 22:00:00,  20.3130,  44014.1,    0.816,  6.781,8.04,10.049,1647.187,0.05,4.37,  31.5877, 1518.549,  48566.8,    90.38, 01 Jul 2024, 22:00:00, 393, 0
HCEP03730715,07/01/2024 23:00:00,  20.3008,  44005.5,    0.819,  6.770,8.04,9.959,1649.675,0.06,3.76,  31.5899, 1518.517,  48570.3,    90.21, 01 Jul 2024, 23:00:00, 394, 0
HCEP03730715,07/02/2024 00:00:00,  20.2822,  43990.7,    0.819,  6.757,8.04,9.938,1646.662,0.05,2.71,  31.5920, 1518.468,  48574.0,    90.00, 02 Jul 2024, 00:00:00, 395, 0
HCEP03730715,07/02/2024 01:00:00,  20.2577,  43971.3,    0.821,  6.756,8.04,9.870,1646.678,0.05,3.12,  31.5947, 1518.403,  48578.8,    89.96, 02 Jul 2024, 01:00:00, 396, 0
HCEP03730715,07/02/2024 02:00:00,  20.2304,  43948.8,    0.824,  6.759,8.04,9.824,1639.239,0.05,3.95,  31.5970, 1518.330,  48583.2,    89.95, 02 Jul 2024, 02:00:00, 397, 0
HCEP03730715,07/02/2024 03:00:00,  20.2005,  43923.9,    0.827,  6.774,8.04,9.757,1644.586,0.05,2.36,  31.5994, 1518.250,  48587.9,    90.10, 02 Jul 2024, 03:00:00, 398, 0
HCEP03730715,07/02/2024 04:00:00,  20.1667,  43897.0,    0.829,  6.763,8.04,9.731,1643.510,0.05,2.30,  31.6030, 1518.160,  48594.4,    89.91, 02 Jul 2024, 04:00:00, 399, 0
HCEP03730715,07/02/2024 05:00:00,  20.1358,  43869.9,    0.833,  6.761,8.04,9.664,1644.713,0.05,2.30,  31.6043, 1518.075,  48597.6,    89.83, 02 Jul 2024, 05:00:00, 400, 0
HCEP03730715,07/02/2024 06:00:00,  20.1042,  43843.7,    0.832,  6.760,8.05,9.636,1640.550,0.05,2.54,  31.6069, 1517.990,  48602.7,    89.76, 02 Jul 2024, 06:00:00, 401, 0
HCEP03730715,07/02/2024 07:00:00,  20.0883,  43831.6,    0.836,  6.765,8.05,9.574,1641.151,0.05,2.24,  31.6091, 1517.948,  48606.4,    89.81, 02 Jul 2024, 07:00:00, 402, 0
HCEP03730715,07/02/2024 08:00:00,  20.0827,  43829.1,    0.838,  6.772,8.05,9.562,1640.234,0.04,2.97,  31.6113, 1517.935,  48609.7,    89.89, 02 Jul 2024, 08:00:00, 403, 0
HCEP03730715,07/02/2024 09:00:00,  20.0858,  43834.0,    0.841,  6.779,8.05,9.528,1639.269,0.05,2.66,  31.6129, 1517.945,  48611.8,    89.98, 02 Jul 2024, 09:00:00, 404, 0
HCEP03730715,07/02/2024 10:00:00,  20.0963,  43846.2,    0.846,  6.846,8.05,9.426,1786.161,0.06,3.72,  31.6148, 1517.977,  48614.0,    90.89, 02 Jul 2024, 10:00:00, 405, 0
HCEP03730715,07/02/2024 11:00:00,  20.0972,  43848.6,    0.842,  6.769,8.05,9.359,1888.818,0.05,3.47,  31.6161, 1517.981,  48615.7,    89.88, 02 Jul 2024, 11:00:00, 406, 0
HCEP03730715,07/02/2024 12:00:00,  20.1016,  43854.9,    0.845,  6.758,8.05,9.397,1889.632,0.04,3.39,  31.6179, 1517.995,  48617.9,    89.74, 02 Jul 2024, 12:00:00, 407, 0
HCEP03730715,07/02/2024 13:00:00,  20.1104,  43865.8,    0.842,  6.764,8.05,9.337,1887.835,0.04,3.39,  31.6200, 1518.022,  48620.5,    89.84, 02 Jul 2024, 13:00:00, 408, 0
HCEP03730715,07/02/2024 14:00:00,  20.1236,  43879.8,    0.839,  6.759,8.05,9.216,1555.378,0.08,3.02,  31.6214, 1518.060,  48621.8,    89.78, 02 Jul 2024, 14:00:00, 409, 0
HCEP03730715,07/02/2024 15:00:00,  20.1441,  43900.8,    0.841,  6.763,8.05,9.475,2407.934,0.04,4.60,  31.6230, 1518.119,  48623.0,    89.88, 02 Jul 2024, 15:00:00, 410, 0
HCEP03730715,07/02/2024 16:00:00,  20.1812,  43938.3,    0.838,  6.851,8.05,9.534,2420.003,0.04,5.89,  31.6253, 1518.225,  48624.5,    91.12, 02 Jul 2024, 16:00:00, 411, 0
HCEP03730715,07/02/2024 17:00:00,  20.2221,  43978.3,    0.837,  6.833,8.04,9.505,2417.469,0.04,6.18,  31.6269, 1518.340,  48624.8,    90.94, 02 Jul 2024, 17:00:00, 412, 0
HCEP03730715,07/02/2024 18:00:00,  20.2561,  44012.2,    0.835,  6.849,8.04,9.541,2425.055,0.04,7.07,  31.6287, 1518.437,  48625.7,    91.21, 02 Jul 2024, 18:00:00, 413, 0
HCEP03730715,07/02/2024 19:00:00,  20.2827,  44039.3,    0.836,  6.817,8.05,9.496,2420.574,0.04,5.84,  31.6305, 1518.513,  48627.0,    90.83, 02 Jul 2024, 19:00:00, 414, 0
HCEP03730715,07/02/2024 20:00:00,  20.3019,  44060.3,    0.836,  6.796,8.05,9.521,2429.595,0.04,5.74,  31.6330, 1518.569,  48629.6,    90.58, 02 Jul 2024, 20:00:00, 415, 0
HCEP03730715,07/02/2024 21:00:00,  20.3159,  44076.3,    0.834,  6.799,8.05,9.511,2424.426,0.04,7.11,  31.6353, 1518.610,  48632.2,    90.65, 02 Jul 2024, 21:00:00, 416, 0
HCEP03730715,07/02/2024 22:00:00,  20.3236,  44086.3,    0.838,  6.780,8.05,9.529,2432.996,0.04,6.42,  31.6377, 1518.634,  48635.1,    90.40, 02 Jul 2024, 22:00:00, 417, 0
HCEP03730715,07/02/2024 23:00:00,  20.3262,  44092.2,    0.839,  6.765,8.05,9.482,2425.323,0.04,7.36,  31.6405, 1518.645,  48638.8,    90.22, 02 Jul 2024, 23:00:00, 418, 0
HCEP03730715,07/03/2024 00:00:00,  20.3241,  44093.2,    0.841,  6.747,8.05,9.513,2437.142,0.04,6.28,  31.6428, 1518.641,  48642.2,    89.97, 03 Jul 2024, 00:00:00, 419, 0
HCEP03730715,07/03/2024 01:00:00,  20.3183,  44091.0,    0.845,  6.763,8.05,9.457,2430.055,0.03,6.28,  31.6454, 1518.628,  48645.9,    90.18, 03 Jul 2024, 01:00:00, 420, 0
HCEP03730715,07/03/2024 02:00:00,  20.3091,  44085.6,    0.846,  6.744,8.05,9.486,2441.368,0.03,5.37,  31.6479, 1518.606,  48649.8,    89.92, 03 Jul 2024, 02:00:00, 421, 0
HCEP03730715,07/03/2024 03:00:00,  20.2960,  44076.9,    0.847,  6.742,8.05,9.439,2439.608,0.04,5.58,  31.6507, 1518.573,  48654.3,    89.86, 03 Jul 2024, 03:00:00, 422, 0
HCEP03730715,07/03/2024 04:00:00,  20.2947,  44078.7,    0.847,  6.739,8.05,9.484,2448.719,0.03,5.42,  31.6531, 1518.572,  48657.6,    89.83, 03 Jul 2024, 04:00:00, 423, 0
HCEP03730715,07/03/2024 05:00:00,  20.3064,  44092.7,    0.851,  6.749,8.05,9.423,2441.368,0.03,6.33,  31.6557, 1518.607,  48660.6,    89.97, 03 Jul 2024, 05:00:00, 424, 0
HCEP03730715,07/03/2024 06:00:00,  20.3194,  44107.2,    0.851,  6.728,8.05,9.457,2448.622,0.03,5.42,  31.6576, 1518.645,  48662.7,    89.72, 03 Jul 2024, 06:00:00, 425, 0
HCEP03730715,07/03/2024 07:00:00,  20.3237,  44114.0,    0.857,  6.752,8.05,9.414,2453.376,0.03,6.18,  31.6598, 1518.659,  48665.5,    90.05, 03 Jul 2024, 07:00:00, 426, 0
HCEP03730715,07/03/2024 08:00:00,  20.3273,  44120.7,    0.859,  7.209,8.05,9.403,2450.061,0.04,6.37,  31.6625, 1518.673,  48669.0,    96.15, 03 Jul 2024, 08:00:00, 427, 0
HCEP03730715,07/03/2024 09:00:00,  20.3315,  44127.9,    0.861,  6.754,8.05,9.345,2447.800,0.04,6.64,  31.6651, 1518.687,  48672.4,    90.10, 03 Jul 2024, 09:00:00, 428, 0
HCEP03730715,07/03/2024 10:00:00,  20.3428,  44140.9,    0.864,  6.728,8.05,9.376,2451.805,0.04,6.09,  31.6671, 1518.721,  48674.7,    89.76, 03 Jul 2024, 10:00:00, 429, 0
HCEP03730715,07/03/2024 11:00:00,  20.3587,  44158.2,    0.860,  7.533,8.06,9.327,2450.540,0.04,6.14,  31.6690, 1518.767,  48676.6,   100.53, 03 Jul 2024, 11:00:00, 430, 0
HCEP03730715,07/03/2024 12:00:00,  20.3740,  44175.3,    0.862,  6.743,8.05,9.357,2447.131,0.04,7.82,  31.6713, 1518.812,  48679.0,    90.02, 03 Jul 2024, 12:00:00, 431, 0
HCEP03730715,07/03/2024 13:00:00,  20.3903,  44194.3,    0.858,  6.680,8.05,9.324,2447.417,0.04,6.46,  31.6743, 1518.860,  48682.6,    89.21, 03 Jul 2024, 13:00:00, 432, 0
HCEP03730715,07/03/2024 14:00:00,  20.4124,  44217.2,    0.860,  6.676,8.05,9.345,2433.129,0.04,6.51,  31.6761, 1518.923,  48684.0,    89.18, 03 Jul 2024, 14:00:00, 433, 0
HCEP03730715,07/03/2024 15:00:00,  20.4358,  44242.5,    0.857,  6.652,8.05,9.302,2430.303,0.04,6.51,  31.6788, 1518.991,  48686.8,    88.91, 03 Jul 2024, 15:00:00, 434, 0
HCEP03730715,07/03/2024 16:00:00,  20.4629,  44269.8,    0.855,  6.635,8.05,9.321,2433.761,0.04,7.67,  31.6805, 1519.068,  48687.8,    88.73, 03 Jul 2024, 16:00:00, 435, 0
HCEP03730715,07/03/2024 17:00:00,  20.4881,  44296.5,    0.850,  6.632,8.05,9.280,2433.703,0.04,7.11,  31.6831, 1519.140,  48690.3,    88.73, 03 Jul 2024, 17:00:00, 436, 0
HCEP03730715,07/03/2024 18:00:00,  20.5127,  44322.2,    0.844,  6.628,8.05,9.298,2432.424,0.04,7.82,  31.6852, 1519.210,  48692.2,    88.71, 03 Jul 2024, 18:00:00, 437, 0
HCEP03730715,07/03/2024 19:00:00,  20.5346,  44345.4,    0.842,  6.614,8.05,9.247,2430.991,0.04,7.11,  31.6874, 1519.273,  48694.2,    88.56, 03 Jul 2024, 19:00:00, 438, 0
HCEP03730715,07/03/2024 20:00:00,  20.5518,  44363.9,    0.842,  6.599,8.05,9.265,2432.901,0.03,7.52,  31.6893, 1519.323,  48696.1,    88.39, 03 Jul 2024, 20:00:00, 439, 0
HCEP03730715,07/03/2024 21:00:00,  20.5649,  44378.9,    0.841,  6.592,8.05,9.223,2433.989,0.03,7.20,  31.6915, 1519.361,  48698.5,    88.32, 03 Jul 2024, 21:00:00, 440, 0
HCEP03730715,07/03/2024 22:00:00,  20.5704,  44387.1,    0.846,  6.617,8.05,9.243,2434.754,0.04,7.75,  31.6940, 1519.379,  48701.7,    88.67, 03 Jul 2024, 22:00:00, 441, 0
HCEP03730715,07/03/2024 23:00:00,  20.5678,  44387.3,    0.849,  6.638,8.05,9.209,2430.933,0.03,6.69,  31.6959, 1519.374,  48704.6,    88.94, 03 Jul 2024, 23:00:00, 442, 0
HCEP03730715,07/04/2024 00:00:00,  20.5460,  44369.4,    0.850,  6.573,8.05,9.222,2430.913,0.03,5.79,  31.6980, 1519.316,  48708.4,    88.04, 04 Jul 2024, 00:00:00, 443, 0
HCEP03730715,07/04/2024 01:00:00,  20.5182,  44347.0,    0.850,  6.551,8.05,9.174,2428.756,0.03,5.69,  31.7009, 1519.243,  48713.5,    87.70, 04 Jul 2024, 01:00:00, 444, 0
HCEP03730715,07/04/2024 02:00:00,  20.4890,  44321.9,    0.849,  6.551,8.05,9.182,2426.140,0.03,4.27,  31.7027, 1519.164,  48717.2,    87.66, 04 Jul 2024, 02:00:00, 445, 0
HCEP03730715,07/04/2024 03:00:00,  20.4587,  44296.2,    0.850,  6.553,8.05,9.128,2421.259,0.03,5.26,  31.7048, 1519.083,  48721.4,    87.64, 04 Jul 2024, 03:00:00, 446, 0
HCEP03730715,07/04/2024 04:00:00,  20.4262,  44269.5,    0.852,  6.549,8.05,9.139,2419.202,0.02,5.37,  31.7077, 1518.997,  48726.8,    87.52, 04 Jul 2024, 04:00:00, 447, 0
HCEP03730715,07/04/2024 05:00:00,  20.3915,  44240.1,    0.852,  6.562,8.05,9.078,2413.887,0.03,2.97,  31.7101, 1518.903,  48731.7,    87.65, 04 Jul 2024, 05:00:00, 448, 0
HCEP03730715,07/04/2024 06:00:00,  20.3561,  44209.8,    0.852,  6.558,8.05,9.099,2415.107,0.02,5.37,  31.7123, 1518.808,  48736.3,    87.54, 04 Jul 2024, 06:00:00, 449, 0
HCEP03730715,07/04/2024 07:00:00,  20.3234,  44182.4,    0.853,  6.549,8.05,9.039,2409.586,0.03,2.97,  31.7149, 1518.720,  48741.3,    87.37, 04 Jul 2024, 07:00:00, 450, 0
HCEP03730715,07/04/2024 08:00:00,  20.2952,  44159.0,    0.858,  6.552,8.05,9.063,2410.445,0.02,6.14,  31.7172, 1518.644,  48745.8,    87.37, 04 Jul 2024, 08:00:00, 451, 0
HCEP03730715,07/04/2024 09:00:00,  20.2728,  44140.2,    0.859,  6.556,8.05,9.014,2410.423,0.03,2.66,  31.7189, 1518.584,  48749.0,    87.38, 04 Jul 2024, 09:00:00, 452, 0
HCEP03730715,07/04/2024 10:00:00,  20.2558,  44127.4,    0.856,  6.566,8.05,9.036,2410.749,0.02,5.48,  31.7214, 1518.540,  48753.3,    87.49, 04 Jul 2024, 10:00:00, 453, 0
HCEP03730715,07/04/2024 11:00:00,  20.2469,  44121.3,    0.855,  6.566,8.05,8.979,2407.399,0.03,2.77,  31.7232, 1518.517,  48756.2,    87.47, 04 Jul 2024, 11:00:00, 454, 0
HCEP03730715,07/04/2024 12:00:00,  20.2449,  44121.8,    0.852,  6.564,8.05,9.008,2413.069,0.02,4.54,  31.7251, 1518.513,  48758.9,    87.45, 04 Jul 2024, 12:00:00, 455, 0
HCEP03730715,07/04/2024 13:00:00,  20.2445,  44123.3,    0.850,  6.546,8.05,8.964,2409.434,0.03,3.43,  31.7266, 1518.514,  48761.0,    87.20, 04 Jul 2024, 13:00:00, 456, 0
HCEP03730715,07/04/2024 14:00:00,  20.2513,  44132.6,    0.848,  6.555,8.05,8.990,2411.375,0.02,3.34,  31.7290, 1518.535,  48764.0,    87.33, 04 Jul 2024, 14:00:00, 457, 0
HCEP03730715,07/04/2024 15:00:00,  20.2633,  44146.1,    0.843,  6.545,8.05,8.943,2406.431,0.03,2.77,  31.7308, 1518.571,  48765.9,    87.22, 04 Jul 2024, 15:00:00, 458, 0
HCEP03730715,07/04/2024 16:00:00,  20.2803,  44163.7,    0.840,  6.544,8.05,8.963,2409.910,0.03,3.76,  31.7322, 1518.619,  48767.1,    87.24, 04 Jul 2024, 16:00:00, 459, 0
HCEP03730715,07/04/2024 17:00:00,  20.3000,  44184.0,    0.832,  6.526,8.05,8.917,2401.947,0.03,3.84,  31.7337, 1518.676,  48768.2,    87.04, 04 Jul 2024, 17:00:00, 460, 0
HCEP03730715,07/04/2024 18:00:00,  20.3186,  44203.1,    0.826,  6.519,8.05,8.936,2403.828,0.03,3.76,  31.7351, 1518.729,  48769.3,    86.96, 04 Jul 2024, 18:00:00, 461, 0
HCEP03730715,07/04/2024 19:00:00,  20.3337,  44219.1,    0.823,  6.510,8.05,8.886,2396.917,0.03,4.27,  31.7366, 1518.772,  48770.7,    86.87, 04 Jul 2024, 19:00:00, 462, 0
HCEP03730715,07/04/2024 20:00:00,  20.3446,  44231.6,    0.821,  6.498,8.05,8.911,2402.916,0.03,3.84,  31.7384, 1518.804,  48772.7,    86.73, 04 Jul 2024, 20:00:00, 463, 0
HCEP03730715,07/04/2024 21:00:00,  20.3556,  44244.6,    0.822,  6.487,8.05,8.858,2395.780,0.03,4.20,  31.7406, 1518.837,  48775.3,    86.61, 04 Jul 2024, 21:00:00, 464, 0
HCEP03730715,07/04/2024 22:00:00,  20.3633,  44253.1,    0.822,  6.499,8.05,8.883,2398.701,0.03,4.13,  31.7417, 1518.860,  48776.3,    86.78, 04 Jul 2024, 22:00:00, 465, 0
HCEP03730715,07/04/2024 23:00:00,  20.3621,  44254.4,    0.823,  6.502,8.05,8.819,2384.637,0.03,3.84,  31.7436, 1518.859,  48779.0,    86.81, 04 Jul 2024, 23:00:00, 466, 0
HCEP03730715,07/05/2024 00:00:00,  20.3539,  44249.1,    0.826,  6.487,8.05,8.840,2390.868,0.03,3.52,  31.7455, 1518.838,  48782.0,    86.60, 05 Jul 2024, 00:00:00, 467, 0
HCEP03730715,07/05/2024 01:00:00,  20.3420,  44240.1,    0.824,  6.478,8.05,8.788,2382.480,0.03,3.91,  31.7472, 1518.807,  48784.9,    86.46, 05 Jul 2024, 01:00:00, 468, 0
HCEP03730715,07/05/2024 02:00:00,  20.3251,  44227.3,    0.822,  6.468,8.05,8.806,2381.742,0.02,4.20,  31.7496, 1518.763,  48789.0,    86.31, 05 Jul 2024, 02:00:00, 469, 0
HCEP03730715,07/05/2024 03:00:00,  20.3054,  44211.5,    0.822,  6.473,8.05,8.761,2379.774,0.03,3.52,  31.7518, 1518.711,  48792.8,    86.35, 05 Jul 2024, 03:00:00, 470, 0
HCEP03730715,07/05/2024 04:00:00,  20.2829,  44192.8,    0.824,  6.472,8.05,8.784,2381.061,0.02,4.06,  31.7536, 1518.650,  48796.4,    86.29, 05 Jul 2024, 04:00:00, 471, 0
HCEP03730715,07/05/2024 05:00:00,  20.2571,  44172.1,    0.825,  6.471,8.05,8.745,2378.375,0.03,3.52,  31.7563, 1518.582,  48801.3,    86.24, 05 Jul 2024, 05:00:00, 472, 0
HCEP03730715,07/05/2024 06:00:00,  20.2317,  44151.0,    0.829,  6.476,8.05,8.776,2381.098,0.02,3.60,  31.7584, 1518.514,  48805.3,    86.28, 05 Jul 2024, 06:00:00, 473, 0
HCEP03730715,07/05/2024 07:00:00,  20.2044,  44128.1,    0.830,  6.469,8.05,8.720,2374.821,0.03,2.43,  31.7606, 1518.440,  48809.5,    86.13, 05 Jul 2024, 07:00:00, 474, 0
HCEP03730715,07/05/2024 08:00:00,  20.1866,  44114.1,    0.833,  6.477,8.05,8.751,2380.418,0.02,4.27,  31.7627, 1518.393,  48813.3,    86.22, 05 Jul 2024, 08:00:00, 475, 0
HCEP03730715,07/05/2024 09:00:00,  20.1790,  44109.1,    0.834,  6.466,8.05,8.710,2377.222,0.03,2.77,  31.7644, 1518.374,  48816.0,    86.06, 05 Jul 2024, 09:00:00, 476, 0
HCEP03730715,07/05/2024 10:00:00,  20.1798,  44113.0,    0.832,  6.470,8.04,8.734,2379.925,0.02,2.43,  31.7669, 1518.379,  48819.4,    86.12, 05 Jul 2024, 10:00:00, 477, 0
HCEP03730715,07/05/2024 11:00:00,  20.1992,  44133.8,    0.830,  6.501,8.04,8.782,2486.355,0.04,4.20,  31.7690, 1518.435,  48821.4,    86.56, 05 Jul 2024, 11:00:00, 478, 0
HCEP03730715,07/05/2024 12:00:00,  20.2346,  44169.2,    0.827,  6.520,8.04,8.821,2492.164,0.03,4.67,  31.7709, 1518.536,  48822.4,    86.87, 05 Jul 2024, 12:00:00, 479, 0
HCEP03730715,07/05/2024 13:00:00,  20.2779,  44212.0,    0.823,  6.513,8.04,8.784,2491.895,0.03,4.67,  31.7728, 1518.658,  48823.0,    86.84, 05 Jul 2024, 13:00:00, 480, 0
HCEP03730715,07/05/2024 14:00:00,  20.3235,  44257.1,    0.820,  6.496,8.04,8.804,2495.566,0.03,5.15,  31.7748, 1518.786,  48823.6,    86.69, 05 Jul 2024, 14:00:00, 481, 0
HCEP03730715,07/05/2024 15:00:00,  20.3739,  44305.8,    0.812,  6.524,8.04,8.772,2495.063,0.04,5.89,  31.7759, 1518.927,  48823.0,    87.14, 05 Jul 2024, 15:00:00, 482, 0
HCEP03730715,07/05/2024 16:00:00,  20.4251,  44355.9,    0.806,  6.505,8.04,8.804,2495.895,0.03,7.07,  31.7777, 1519.071,  48823.1,    86.97, 05 Jul 2024, 16:00:00, 483, 0
HCEP03730715,07/05/2024 17:00:00,  20.4548,  44386.8,    0.801,  6.470,8.04,8.768,2495.218,0.04,6.42,  31.7801, 1519.155,  48825.2,    86.55, 05 Jul 2024, 17:00:00, 484, 0
HCEP03730715,07/05/2024 18:00:00,  20.4955,  44427.4,    0.795,  6.466,8.04,8.785,2497.169,0.03,6.28,  31.7822, 1519.270,  48826.2,    86.56, 05 Jul 2024, 18:00:00, 485, 0
HCEP03730715,07/05/2024 19:00:00,  20.5330,  44464.8,    0.790,  6.447,8.04,8.750,2495.933,0.03,6.64,  31.7839, 1519.375,  48827.0,    86.37, 05 Jul 2024, 19:00:00, 486, 0
HCEP03730715,07/05/2024 20:00:00,  20.5646,  44497.1,    0.784,  6.428,8.04,8.772,2496.745,0.03,7.11,  31.7861, 1519.464,  48828.6,    86.17, 05 Jul 2024, 20:00:00, 487, 0
HCEP03730715,07/05/2024 21:00:00,  20.5955,  44528.8,    0.779,  6.434,8.04,8.740,2496.011,0.03,7.07,  31.7883, 1519.552,  48830.3,    86.30, 05 Jul 2024, 21:00:00, 488, 0
HCEP03730715,07/05/2024 22:00:00,  20.6228,  44556.8,    0.781,  6.408,8.04,8.767,2497.094,0.03,6.86,  31.7901, 1519.629,  48831.7,    85.99, 05 Jul 2024, 22:00:00, 489, 0
HCEP03730715,07/05/2024 23:00:00,  20.6445,  44579.6,    0.779,  6.407,8.04,8.729,2498.041,0.04,6.90,  31.7922, 1519.691,  48833.5,    86.02, 05 Jul 2024, 23:00:00, 490, 0
HCEP03730715,07/06/2024 00:00:00,  20.6622,  44599.5,    0.777,  6.394,8.04,8.751,2498.814,0.03,6.95,  31.7947, 1519.742,  48836.3,    85.87, 06 Jul 2024, 00:00:00, 491, 0
HCEP03730715,07/06/2024 01:00:00,  20.6767,  44616.1,    0.773,  6.375,8.04,8.718,2499.781,0.03,7.03,  31.7971, 1519.785,  48839.0,    85.64, 06 Jul 2024, 01:00:00, 492, 0
HCEP03730715,07/06/2024 02:00:00,  20.6879,  44629.5,    0.771,  6.389,8.04,8.740,2503.030,0.03,7.36,  31.7995, 1519.818,  48841.8,    85.85, 06 Jul 2024, 02:00:00, 493, 0
HCEP03730715,07/06/2024 03:00:00,  20.6934,  44637.6,    0.771,  6.374,8.04,8.704,2502.797,0.03,6.51,  31.8017, 1519.836,  48844.6,    85.65, 06 Jul 2024, 03:00:00, 494, 0
HCEP03730715,07/06/2024 04:00:00,  20.6921,  44639.5,    0.766,  6.359,8.04,8.734,2507.887,0.03,6.51,  31.8043, 1519.835,  48848.2,    85.46, 06 Jul 2024, 04:00:00, 495, 0
HCEP03730715,07/06/2024 05:00:00,  20.6883,  44639.3,    0.766,  6.357,8.04,8.699,2507.810,0.03,6.90,  31.8069, 1519.827,  48852.0,    85.42, 06 Jul 2024, 05:00:00, 496, 0
HCEP03730715,07/06/2024 06:00:00,  20.6820,  44636.7,    0.769,  6.339,8.04,8.726,2510.153,0.03,6.55,  31.8096, 1519.813,  48855.9,    85.17, 06 Jul 2024, 06:00:00, 497, 0
HCEP03730715,07/06/2024 07:00:00,  20.6743,  44633.0,    0.769,  6.356,8.04,8.693,2512.729,0.03,6.09,  31.8124, 1519.795,  48860.1,    85.39, 06 Jul 2024, 07:00:00, 498, 0
HCEP03730715,07/06/2024 08:00:00,  20.6712,  44633.4,    0.771,  6.356,8.04,8.721,2516.918,0.03,6.73,  31.8150, 1519.789,  48863.8,    85.38, 06 Jul 2024, 08:00:00, 499, 0
HCEP03730715,07/06/2024 09:00:00,  20.6758,  44640.9,    0.771,  6.349,8.04,8.692,2517.519,0.03,6.55,  31.8175, 1519.805,  48867.1,    85.31, 06 Jul 2024, 09:00:00, 500, 0
HCEP03730715,07/06/2024 10:00:00,  20.6849,  44652.6,    0.774,  6.353,8.04,8.710,2517.344,0.03,6.37,  31.8200, 1519.833,  48870.2,    85.37, 06 Jul 2024, 10:00:00, 501, 0
HCEP03730715,07/06/2024 11:00:00,  20.6929,  44662.8,    0.770,  6.346,8.04,8.675,2517.170,0.03,6.28,  31.8222, 1519.857,  48872.8,    85.28, 06 Jul 2024, 11:00:00, 502, 0
HCEP03730715,07/06/2024 12:00:00,  20.7054,  44677.4,    0.771,  6.335,8.04,8.697,2520.080,0.03,6.95,  31.8245, 1519.894,  48875.4,    85.17, 06 Jul 2024, 12:00:00, 503, 0
HCEP03730715,07/06/2024 13:00:00,  20.7222,  44696.7,    0.766,  6.340,8.04,8.657,2520.603,0.03,5.99,  31.8273, 1519.943,  48878.6,    85.26, 06 Jul 2024, 13:00:00, 504, 0
HCEP03730715,07/06/2024 14:00:00,  20.7460,  44721.9,    0.764,  6.327,8.04,8.683,2523.284,0.03,7.24,  31.8295, 1520.011,  48880.6,    85.11, 06 Jul 2024, 14:00:00, 505, 0
HCEP03730715,07/06/2024 15:00:00,  20.7734,  44750.3,    0.758,  6.338,8.04,8.644,2520.702,0.03,7.36,  31.8316, 1520.088,  48882.4,    85.31, 06 Jul 2024, 15:00:00, 506, 0
HCEP03730715,07/06/2024 16:00:00,  20.8052,  44783.2,    0.756,  6.332,8.04,8.660,2520.042,0.03,7.40,  31.8341, 1520.178,  48884.5,    85.28, 06 Jul 2024, 16:00:00, 507, 0
HCEP03730715,07/06/2024 17:00:00,  20.8405,  44819.1,    0.751,  6.325,8.04,8.626,2519.305,0.03,7.97,  31.8362, 1520.276,  48885.9,    85.24, 06 Jul 2024, 17:00:00, 508, 0
HCEP03730715,07/06/2024 18:00:00,  20.8749,  44854.1,    0.746,  6.309,8.04,8.646,2519.460,0.03,7.94,  31.8384, 1520.373,  48887.5,    85.08, 06 Jul 2024, 18:00:00, 509, 0
HCEP03730715,07/06/2024 19:00:00,  20.9063,  44886.7,    0.740,  6.310,8.04,8.610,2520.081,0.03,7.63,  31.8408, 1520.461,  48889.5,    85.14, 06 Jul 2024, 19:00:00, 510, 0
HCEP03730715,07/06/2024 20:00:00,  20.9392,  44920.2,    0.737,  6.291,8.04,8.627,2519.170,0.03,7.79,  31.8428, 1520.553,  48890.9,    84.94, 06 Jul 2024, 20:00:00, 511, 0
HCEP03730715,07/06/2024 21:00:00,  20.9681,  44950.1,    0.737,  6.288,8.04,8.590,2518.820,0.03,7.48,  31.8449, 1520.634,  48892.7,    84.94, 06 Jul 2024, 21:00:00, 512, 0
HCEP03730715,07/06/2024 22:00:00,  20.9907,  44974.3,    0.740,  6.276,8.04,8.612,2520.411,0.03,7.59,  31.8472, 1520.698,  48895.0,    84.82, 06 Jul 2024, 22:00:00, 513, 0
HCEP03730715,07/06/2024 23:00:00,  21.0104,  44995.8,    0.740,  6.271,8.04,8.578,2520.800,0.03,7.44,  31.8496, 1520.754,  48897.4,    84.78, 06 Jul 2024, 23:00:00, 514, 0
HCEP03730715,07/07/2024 00:00:00,  21.0238,  45011.3,    0.738,  6.276,8.04,8.599,2520.121,0.03,8.05,  31.8519, 1520.793,  48900.1,    84.87, 07 Jul 2024, 00:00:00, 515, 0
